Year,Month,Day,Hour,Ozone,Nitric oxide,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,PM10 particulate matter,Non-volatile PM10,Volatile PM10,PM2.5 particulate matter,Non-volatile PM2.5,Volatile PM2.5,Modelled Wind Direction,Modelled Wind Speed,Modelled Temperature
2015,8,17,4,25.54496,0.8260200000000001,18.30645,19.573,,,,11.8,8.4,2.4,288.3,2.3,6.6
2015,8,17,5,13.870120000000002,2.6,31.57872,35.565329999999996,,,,11.3,8.6,1.7,288.6,2.3,6.5
2015,8,17,6,4.83957,9.97216,41.319559999999996,56.61,,,,14.3,11.7,1.6,306.8,2.3,7.0
2015,8,17,7,10.87657,11.47142,39.315259999999995,56.90453,,,,15.3,12.0,2.3,322.4,2.3,10.5
2015,8,17,8,21.65335,8.99335,32.61673,46.40633,,,,11.3,8.9,1.4,345.0,2.3,13.9
2015,8,17,9,37.56905,5.90378,24.25624,33.30858,,,,21.0,18.5,1.5,9.1,2.7,15.9
2015,8,17,10,56.82756,4.038130000000001,15.73605,21.927770000000002,,,,13.9,12.4,0.5,14.5,3.3,17.1
2015,8,17,11,61.96649,3.45658,17.51085,22.81087,,,,9.2,3.4,4.8,8.1,3.5,17.9
2015,8,17,12,63.263690000000004,3.45689,20.69899,25.99948,,,,9.0,6.0,2.0,12.6,3.2,18.8
2015,8,17,13,72.09466,2.47776,14.253379999999998,18.052570000000003,,,,10.2,6.5,2.7,12.4,3.4,19.4
2015,8,17,14,70.34843000000001,2.32497,14.14437,17.70927,,,,8.8,4.9,2.9,9.1,3.6,19.5
2015,8,17,15,68.35273000000001,2.0805,13.979420000000001,17.16947,,,,8.3,4.1,3.2,10.5,3.6,19.4
2015,8,17,16,62.71487,2.6916700000000002,20.20461,24.33178,,,,9.6,5.7,2.9,8.0,3.8,18.9
2015,8,17,17,58.72346999999999,2.90559,23.45729,27.91246,,,,9.4,5.5,2.9,359.1,4.2,18.0
2015,8,17,18,62.76477,1.49894,20.95383,23.25218,,,,9.6,6.6,2.0,355.9,3.7,16.9
2015,8,17,19,59.122609999999995,1.1930399999999999,24.46422,26.29353,,,,12.5,9.2,2.3,352.2,2.5,15.1
2015,8,17,20,45.003040000000006,1.7742799999999999,36.867740000000005,39.58827,,,,14.8,10.8,3.0,340.2,2.4,13.2
2015,8,17,21,42.00949,1.16248,28.043940000000003,29.826390000000004,,,,12.4,8.8,2.6,327.2,2.5,12.0
2015,8,17,22,44.553999999999995,1.16248,21.1752,22.95765,,,,10.7,6.5,3.2,316.3,2.6,11.3
2015,8,17,23,53.18541,0.97913,15.962679999999999,17.46399,,,,7.8,3.9,2.9,308.3,2.7,10.8
2015,8,17,0,50.04218,0.7340399999999999,18.05496,19.18046,,,,7.1,4.4,1.7,306.0,2.7,10.3
2015,8,18,1,48.36246,0.7346600000000001,17.71039,18.83685,,,,7.8,4.8,2.0,298.6,2.9,9.2
2015,8,18,2,53.218669999999996,0.53093,16.1925,17.00659,,,,8.4,5.0,2.4,305.8,3.1,9.3
2015,8,18,3,49.84261,0.76522,13.29809,14.47141,,,,8.3,4.5,2.8,311.9,3.7,10.0
2015,8,18,4,49.34368,0.7964,12.416910000000001,13.63804,,,,6.7,3.4,2.3,315.8,3.7,10.3
2015,8,18,5,41.06153,0.61242,16.77071,17.70975,,,,9.9,5.8,3.1,317.5,4.1,10.8
2015,8,18,6,34.92475,1.5005,26.20029,28.50103,,,,6.9,4.9,1.0,316.6,4.3,10.9
2015,8,18,7,43.10712,2.45001,21.60456,25.361179999999997,,,,7.3,5.1,1.2,317.2,4.8,11.9
2015,8,18,8,40.11357,4.83828,26.92083,34.339420000000004,,,,9.5,5.8,2.7,318.3,5.0,13.2
2015,8,18,9,44.50411,4.10331,21.375529999999998,27.66718,,,,9.5,6.9,1.6,312.5,4.9,13.7
2015,8,18,10,40.51271,4.37865,25.4176,32.13143,,,,10.3,7.1,2.2,306.3,5.7,14.4
2015,8,18,11,40.861959999999996,5.32784,26.75827,34.92751,,,,8.7,5.7,2.0,303.3,6.2,15.3
2015,8,18,12,47.946690000000004,4.133859999999999,20.00427,26.342779999999998,,,,8.2,5.6,1.6,299.6,6.5,15.8
2015,8,18,13,49.74282,4.74629,21.02746,28.305,,,,8.9,5.9,2.0,295.5,7.0,16.4
2015,8,18,14,59.52175,3.12355,17.33442,22.1238,,,,9.0,5.8,2.2,294.5,6.1,16.7
2015,8,18,15,60.61939,3.58256,16.532610000000002,22.025779999999997,,,,10.3,6.9,2.4,292.5,6.2,16.0
2015,8,18,16,61.168209999999995,3.18436,15.77,20.65261,,,,9.6,6.1,2.5,287.8,6.4,15.5
2015,8,18,17,61.91659,2.69448,17.01217,21.143639999999998,,,,11.4,7.4,3.0,286.9,5.9,15.0
2015,8,18,18,64.96004,1.37827,15.05616,17.16947,,,,11.3,7.1,3.2,288.9,5.8,14.4
2015,8,18,19,62.166059999999995,1.31621,15.73988,17.75804,,,,10.5,7.6,1.9,289.3,5.8,14.1
2015,8,18,20,60.96864,0.9495100000000001,15.958860000000001,17.41475,,,,9.2,6.1,2.1,289.9,5.6,13.6
2015,8,18,21,65.8581,0.8877700000000001,12.4236,13.784820000000002,,,,7.8,6.3,0.5,289.5,5.1,13.4
2015,8,18,22,66.40692,1.16373,12.24574,14.0301,,,,9.5,6.1,2.4,286.8,4.9,13.1
2015,8,18,23,62.5153,1.04087,13.31674,14.912720000000002,,,,8.8,6.6,1.2,283.9,4.6,12.9
2015,8,18,0,37.86841,4.2866599999999995,32.5737,39.14648,,,,11.2,8.3,1.9,280.4,3.8,12.5
2015,8,19,1,33.12862,2.65384,26.76735,30.836509999999997,,,,13.2,9.0,3.2,262.4,3.4,13.3
2015,8,19,2,48.96117,0.65317,13.46783,14.469339999999999,,,,7.9,3.9,3.0,274.2,4.0,13.3
2015,8,19,3,49.2439,0.67385,11.97942,13.01265,,,,7.3,3.7,2.6,280.9,3.8,13.4
2015,8,19,4,47.996590000000005,0.58187,9.07577,9.96795,,,,6.9,3.3,2.6,274.9,2.6,12.2
2015,8,19,5,48.09637,0.33708,9.69638,10.213230000000001,,,,6.3,3.2,2.1,227.7,2.3,10.8
2015,8,19,6,32.38023,2.8475900000000003,24.70281,29.06904,,,,5.2,3.5,0.7,221.0,2.4,11.1
2015,8,19,7,21.9527,10.105,33.21678,48.7109,,,,3.5,3.1,-0.6,222.2,2.4,12.0
2015,8,19,8,24.34754,12.401589999999999,29.695390000000003,48.7109,,,,6.8,4.6,1.2,219.6,2.7,13.8
2015,8,19,9,37.07013,8.94158,18.69803,32.40827,,,,6.8,4.4,1.4,222.4,3.7,16.1
2015,8,19,10,47.14841,5.4507,11.18573,19.54336,,,,4.4,2.5,0.9,226.0,4.6,16.6
2015,8,19,11,52.03788,5.69548,11.98898,20.72194,,,,4.3,2.5,0.8,211.4,4.7,17.0
2015,8,19,12,55.380680000000005,5.2361699999999995,12.93854,20.96722,,,,6.8,2.7,3.1,204.7,5.1,16.7
2015,8,19,13,56.627990000000004,5.358709999999999,15.746089999999999,23.962670000000003,,,,9.3,5.7,2.6,202.4,5.4,16.5
2015,8,19,14,56.97724,5.7566,14.89025,23.716910000000002,,,,6.8,3.9,1.9,197.8,5.6,16.0
2015,8,19,15,55.131209999999996,5.41983,15.50464,23.81493,,,,7.2,4.2,2.0,191.1,5.6,15.5
2015,8,19,16,53.13551,6.797789999999999,19.92251,30.345640000000003,,,,7.4,3.9,2.5,189.9,5.3,15.5
2015,8,19,17,55.82971,5.97114,22.3686,31.52422,,,,6.6,3.0,2.6,192.2,4.6,14.9
2015,8,19,18,45.50196,4.80741,29.014540000000004,36.38579,,,,6.7,3.3,2.4,188.0,5.0,14.8
2015,8,19,19,39.415079999999996,3.24579,27.234959999999997,32.21176,,,,8.7,5.9,1.8,193.2,5.4,14.4
2015,8,19,20,39.36518,2.2354700000000003,23.43147,26.85915,,,,8.0,5.4,1.6,196.0,5.1,14.0
2015,8,19,21,33.32819,2.29659,23.97653,27.49793,,,,6.4,3.7,1.7,189.9,4.9,14.2
2015,8,19,22,27.04174,2.97045,26.08602,30.64064,,,,7.4,4.7,1.7,190.2,4.9,14.0
2015,8,19,23,29.686040000000002,2.72535,19.34159,23.5204,,,,6.8,3.7,2.1,197.4,4.4,14.2
2015,8,19,0,35.52346,2.44939,12.644969999999999,16.40064,,,,6.2,2.8,2.4,193.7,3.8,14.2
2015,8,20,1,38.383959999999995,1.30634,9.26925,11.27228,,,,8.6,4.2,3.4,205.3,3.6,13.8
2015,8,20,2,37.9183,1.02071,9.444560000000001,11.00963,,,,7.1,3.2,2.9,207.7,3.3,13.9
2015,8,20,3,32.87916,0.61274,9.13601,10.07553,,,,7.7,4.5,2.2,211.6,3.2,13.9
2015,8,20,4,28.93765,0.79609,9.83886,11.059510000000001,,,,9.8,5.8,3.0,210.8,2.7,13.9
2015,8,20,5,23.89851,0.91864,12.15681,13.56536,,,,9.4,6.1,2.3,216.3,3.0,13.9
2015,8,20,6,16.46452,3.3075300000000003,19.79916,24.87063,,,,11.2,7.2,3.0,214.3,3.1,13.9
2015,8,20,7,13.470979999999999,7.9004,23.42239,35.536159999999995,,,,10.2,6.7,2.5,225.2,3.2,14.3
2015,8,20,8,19.55786,9.98245,22.09846,37.40467,,,,8.0,5.4,1.6,228.9,3.1,17.0
2015,8,20,9,32.82927,7.195989999999999,17.2278,28.261490000000002,,,,8.9,5.9,2.0,223.5,3.5,18.2
2015,8,20,10,43.2568,5.41983,13.365979999999999,21.67628,,,,6.3,4.5,0.8,222.7,3.8,17.5
2015,8,20,11,56.87745,6.12424,12.5307,21.92108,,,,6.9,3.0,2.9,221.5,4.1,17.8
2015,8,20,12,57.47616,4.50119,10.64498,17.54671,,,,5.8,2.8,2.0,216.8,4.3,17.6
2015,8,20,13,52.736369999999994,4.56231,11.63278,18.62823,,,,4.2,2.6,0.6,216.0,4.2,17.3
2015,8,20,14,50.04218,5.940580000000001,13.845070000000002,22.95383,,,,8.3,4.5,2.8,209.2,4.0,17.3
2015,8,20,15,51.78842,5.66461,16.430770000000003,25.11638,,,,9.0,5.5,2.5,194.7,4.0,17.5
2015,8,20,16,52.33723,5.81803,19.5381,28.458959999999998,,,,6.1,3.1,2.0,188.9,5.0,18.8
2015,8,20,17,47.54755,7.165430000000001,21.40374,32.39058,,,,8.6,5.0,2.6,191.0,4.7,19.1
2015,8,20,18,48.44562,4.50151,16.985870000000002,23.88808,,,,6.7,3.3,2.4,189.0,3.5,18.7
2015,8,20,19,40.36303,3.70511,21.253610000000002,26.934690000000003,,,,8.2,4.3,2.9,186.3,2.8,17.2
2015,8,20,20,34.12647,3.24579,23.38318,28.35998,,,,8.8,4.9,2.9,185.2,3.7,16.6
2015,8,20,21,30.234859999999998,2.51113,21.8068,25.65714,,,,8.9,5.1,2.8,185.3,4.8,17.0
2015,8,20,22,22.15227,3.61343,26.55554,32.09605,,,,9.7,5.7,3.0,191.6,4.5,16.8
2015,8,20,23,24.596999999999998,3.61343,17.26605,22.80656,,,,9.2,5.3,2.9,199.8,5.0,16.6
2015,8,20,0,23.20001,3.46032,11.74992,17.05568,,,,7.1,3.9,2.2,196.3,5.4,16.7
2015,8,21,1,19.82395,4.37345,10.79224,17.4981,,,,9.0,3.7,4.3,203.1,4.7,17.4
2015,8,21,2,18.95915,1.43024,9.27563,11.468630000000001,,,,6.5,3.4,2.1,210.4,4.2,17.4
2015,8,21,3,20.25636,1.16498,8.04398,9.83025,,,,6.8,3.5,2.3,208.5,3.9,17.4
2015,8,21,4,22.80087,0.7359100000000001,5.40855,6.53693,,,,6.2,3.6,1.6,208.1,4.0,17.3
2015,8,21,5,22.35184,0.76647,5.80348,6.97871,,,,9.8,7.0,1.8,206.6,4.4,17.3
2015,8,21,6,20.406029999999998,1.7468400000000002,8.42934,11.1078,,,,7.0,5.6,0.4,203.5,4.7,17.2
2015,8,21,7,18.70969,6.22278,12.33084,21.87231,,,,6.0,4.0,1.0,206.4,4.6,17.4
2015,8,21,8,19.90711,8.82777,13.497470000000002,27.03319,,,,5.5,4.0,0.5,208.9,5.0,17.8
2015,8,21,9,19.108829999999998,11.55561,15.95025,33.66861,,,,4.2,3.1,0.1,204.3,5.6,19.2
2015,8,21,10,19.50797,9.34914,17.2694,31.604540000000004,,,,7.3,3.7,2.6,205.0,5.8,18.3
2015,8,21,11,19.957,9.99274,18.2486,33.57059,,,,8.1,4.7,2.4,209.6,5.1,18.3
2015,8,21,12,19.85722,11.24971,18.287329999999997,35.536640000000006,,,,5.9,3.9,1.0,204.8,4.7,18.2
2015,8,21,13,18.160870000000003,12.29152,21.60503,40.45177,,,,9.8,5.3,3.5,202.6,5.1,19.2
2015,8,21,14,18.560010000000002,11.09598,22.995420000000003,40.00902,,,,8.9,4.5,3.4,201.9,4.8,19.3
2015,8,21,15,28.33894,7.75478,14.50392,26.394409999999997,,,,6.0,3.5,1.5,204.1,5.7,21.4
2015,8,21,16,27.690340000000003,7.35658,15.55675,26.836679999999998,,,,7.2,4.6,1.6,195.6,5.7,22.0
2015,8,21,17,27.49077,7.479430000000001,16.69565,28.16395,,,,10.3,5.7,3.6,194.7,5.5,21.2
2015,8,21,18,28.28905,5.45631,15.668629999999999,24.03487,,,,5.7,3.4,1.3,184.6,4.5,19.8
2015,8,21,19,26.84217,4.96581,16.81374,24.42788,,,,7.3,4.4,1.9,188.5,3.7,18.1
2015,8,21,20,23.05034,5.02724,18.292579999999997,26.00092,,,,5.7,3.3,1.4,197.6,3.9,17.2
2015,8,21,21,21.3041,5.51743,16.65644,25.11638,,,,6.9,3.1,2.8,206.6,4.4,16.7
2015,8,21,22,18.36044,7.69366,18.13624,29.933020000000003,,,,5.1,2.7,1.4,214.9,4.0,16.0
2015,8,21,23,16.81377,11.92388,21.38175,39.664770000000004,,,,6.6,3.3,2.3,220.9,4.0,15.5
2015,8,21,0,15.26711,12.56748,20.149620000000002,39.41949,,,,8.1,5.3,1.8,223.9,3.7,15.9
2015,8,22,1,13.70381,12.6285,20.58615,39.94958,,,,8.5,4.7,2.8,210.0,3.2,14.9
2015,8,22,2,14.036420000000001,16.96079,23.45554,49.46171,,,,7.9,4.8,2.1,218.0,3.6,15.0
2015,8,22,3,14.36904,10.45237,19.544320000000003,35.57107,,,,8.8,4.7,3.1,213.8,3.2,14.8
2015,8,22,4,13.470979999999999,2.7892799999999998,14.567029999999999,18.84386,,,,7.9,4.5,2.4,208.3,3.1,14.7
2015,8,22,5,13.021939999999999,1.3792,13.529979999999998,15.64473,,,,6.2,2.7,2.5,198.6,2.9,14.4
2015,8,22,6,27.04174,2.7892799999999998,11.46687,15.7437,,,,6.9,3.8,2.1,196.0,2.6,14.3
2015,8,22,7,25.14582,2.1148,18.45467,21.69731,,,,7.1,3.5,2.6,200.5,2.4,14.0
2015,8,22,8,18.90926,5.08836,18.86394,26.66599,,,,6.6,4.8,0.8,193.0,2.2,14.1
2015,8,22,9,17.9613,8.42988,17.67628,30.601909999999997,,,,6.9,5.5,0.4,174.6,2.2,14.4
2015,8,22,10,28.38883,6.896319999999999,13.82881,24.40302,,,,8.3,4.4,2.9,146.3,2.2,15.6
2015,8,22,11,35.124320000000004,7.2031600000000005,14.73533,25.78002,,,,7.9,4.0,2.9,138.4,2.8,18.1
2015,8,22,12,34.37593,9.5328,18.39586,33.01262,,,,6.3,3.1,2.2,138.4,4.0,20.6
2015,8,22,13,52.13766,6.28359,17.57253,27.20723,,,,8.2,3.9,3.3,141.4,4.3,22.1
2015,8,22,14,65.90799,4.19935,18.60337,25.042279999999998,,,,7.5,2.6,3.9,143.1,4.5,22.6
2015,8,22,15,73.39187,4.75097,21.939239999999998,29.223959999999998,,,,9.7,5.1,3.6,134.7,5.1,23.1
2015,8,22,16,81.67402,2.72816,21.05615,25.23926,,,,8.2,4.5,2.7,134.8,4.9,22.8
2015,8,22,17,61.91659,6.007619999999999,38.01954,47.2311,,,,11.5,7.0,3.5,127.8,4.0,22.3
2015,8,22,18,43.60605,5.30258,49.92438,58.05489,,,,20.2,12.3,6.9,130.4,2.9,21.1
2015,8,22,19,51.04003,2.36052,40.11851,43.73792,,,,10.0,12.1,-3.1,97.6,2.2,19.1
2015,8,22,20,43.10712,2.69729,51.164159999999995,55.29994,,,,17.4,13.4,3.0,97.6,2.5,17.6
2015,8,22,21,34.37593,3.24922,49.28417,54.26623000000001,,,,21.0,16.2,3.8,143.6,3.4,17.6
2015,8,22,22,27.24131,4.01537,47.27365,53.43046999999999,,,,21.6,15.2,5.4,144.8,3.2,17.2
2015,8,22,23,14.81807,7.571110000000001,47.08527,58.69415,,,,21.2,15.6,4.6,139.6,2.9,16.3
2015,8,22,0,7.9828,12.4755,58.80316,77.93198000000001,,,,26.3,19.5,5.8,137.6,3.1,16.2
2015,8,23,1,15.1008,19.71898,76.82194,107.05729,,,,26.2,18.6,6.6,105.5,2.4,15.6
2015,8,23,2,40.18009,17.67383,58.834880000000005,85.93436,,,,26.3,19.6,5.7,116.8,1.8,15.0
2015,8,23,3,20.90496,20.92626,70.68983,102.77632,,,,29.9,23.0,5.9,70.4,0.8,14.0
2015,8,23,4,14.019789999999999,10.094710000000001,51.03937,66.51771,,,,27.2,20.4,5.8,22.8,1.8,13.0
2015,8,23,5,7.034839999999999,7.088089999999999,49.54809,60.41635,,,,26.0,19.8,5.2,29.9,1.8,12.1
2015,8,23,6,18.46023,3.77371,35.04895,40.83522,,,,27.1,20.2,5.9,47.0,1.6,12.0
2015,8,23,7,51.08992,2.9455,31.00545,35.52182,,,,29.1,21.9,6.2,120.9,3.5,15.2
2015,8,23,8,58.77336999999999,3.80458,28.163,33.9966,,,,28.5,23.1,4.4,125.4,4.3,17.7
2015,8,23,9,70.89724,3.31376,21.28947,26.370509999999996,,,,26.7,20.1,5.6,117.1,4.7,19.6
2015,8,23,10,95.64392,2.11729,16.23617,19.48264,,,,21.6,14.1,6.5,118.8,5.5,20.9
2015,8,23,11,122.28652,1.4113200000000001,13.383679999999998,15.547670000000002,,,,17.5,10.4,6.1,117.1,6.0,21.5
2015,8,23,12,137.25427,0.92051,13.495560000000001,14.906979999999999,,,,19.4,12.3,6.1,116.6,6.5,21.6
2015,8,23,13,139.74889,1.0739299999999998,12.719560000000001,14.366220000000002,,,,19.6,15.0,3.6,120.9,6.6,21.4
2015,8,23,14,138.80094,0.88964,12.0674,13.43149,,,,19.8,15.3,3.5,130.6,6.6,20.9
2015,8,23,15,123.33426000000001,1.10448,18.72385,20.417370000000002,,,,19.8,15.4,3.4,142.2,5.5,20.7
2015,8,23,16,86.76306,1.9333200000000001,20.798920000000003,23.763289999999998,,,,13.9,12.3,0.6,155.3,3.0,19.7
2015,8,23,17,61.267990000000005,1.9635599999999998,17.111620000000002,20.12237,,,,8.3,5.5,1.8,257.2,4.9,16.8
2015,8,23,18,52.98584,1.84102,15.67581,18.49866,,,,1.2,-1.2,1.4,271.7,2.3,15.7
2015,8,23,19,46.69938,1.5033100000000001,17.571089999999998,19.87613,,,,3.7,1.3,1.4,187.6,1.7,15.5
2015,8,23,20,35.42368,2.79177,21.4506,25.73125,,,,4.9,1.8,2.1,192.1,2.4,14.5
2015,8,23,21,34.27615,2.08642,18.64544,21.84458,,,,6.6,3.5,2.1,248.8,2.7,13.3
2015,8,23,22,27.2912,3.0683599999999998,19.55005,24.2548,,,,5.8,2.9,1.9,266.1,2.3,12.4
2015,8,23,23,25.09593,3.0072400000000004,17.92204,22.533079999999998,,,,3.1,1.5,0.6,238.5,2.1,11.1
2015,8,23,0,21.25421,2.8226400000000003,18.89359,23.22158,,,,6.0,2.1,2.9,273.3,2.1,10.3
2015,8,24,1,19.89048,2.45427,15.41029,19.17345,,,,7.5,3.2,3.3,244.6,2.2,9.5
2015,8,24,2,15.89908,1.9640799999999998,15.6366,18.64815,,,,5.8,1.7,3.1,269.5,1.8,8.8
2015,8,24,3,23.9484,1.53387,10.30455,12.65645,,,,4.6,2.1,1.5,266.6,1.8,8.4
2015,8,24,4,22.10238,0.5828,9.39898,10.2926,,,,7.6,3.3,3.3,271.8,1.8,8.5
2015,8,24,5,8.53162,2.5164299999999997,17.711660000000002,21.57013,,,,7.9,3.8,3.1,286.8,1.7,8.9
2015,8,24,6,4.6899,8.161710000000001,25.79963,38.31407,,,,9.8,5.5,3.3,301.7,1.0,9.4
2015,8,24,7,3.69205,38.13994,33.95596,92.43638,,,,9.2,6.8,1.4,4.3,1.0,9.5
2015,8,24,8,6.23656,39.91921,40.92941,102.13802,,,,8.0,7.4,-0.4,354.4,1.4,9.7
2015,8,24,9,11.27571,30.65271,44.845259999999996,91.84541999999999,,,,11.4,8.7,1.7,8.9,2.0,10.2
2015,8,24,10,17.66195,18.256729999999997,31.15223,59.1455,,,,11.9,8.1,2.8,20.1,2.2,12.2
2015,8,24,11,27.2912,14.20675,25.1489,46.93227,,,,12.4,9.7,1.7,38.5,2.5,14.5
2015,8,24,12,36.221959999999996,8.95936,25.95549,39.69298,,,,11.7,7.1,3.6,39.9,2.5,14.8
2015,8,24,13,39.86411,8.40743,24.388679999999997,37.27988,,,,12.0,8.6,2.4,22.8,2.3,15.6
2015,8,24,14,38.86626,7.639710000000001,26.99398,38.708040000000004,,,,13.9,8.7,4.2,15.0,2.4,16.4
2015,8,24,15,42.308840000000004,6.07529,27.324370000000002,36.63967,,,,10.6,6.8,2.8,12.0,2.6,16.5
2015,8,24,16,37.169909999999994,7.88543,31.6404,43.73123,,,,10.6,7.9,1.7,357.7,2.6,16.3
2015,8,24,17,32.43012,8.56053,39.81443,52.94039,,,,10.9,6.6,3.3,6.2,1.9,15.7
2015,8,24,18,44.803470000000004,3.25265,37.02026,42.00758,,,,8.5,5.1,2.4,343.1,1.6,14.4
2015,8,24,19,49.29379,1.47275,23.49793,25.756120000000003,,,,7.6,5.9,0.7,299.1,2.7,13.0
2015,8,24,20,54.08347,1.01281,16.02818,17.581129999999998,,,,6.4,4.3,1.1,301.1,3.8,12.6
2015,8,24,21,54.08347,0.73622,12.41404,13.54289,,,,6.2,3.3,1.9,297.6,4.8,12.2
2015,8,24,22,55.231,0.85877,10.20701,11.523769999999999,,,,7.1,4.1,2.0,300.3,4.7,12.0
2015,8,24,23,59.72132,0.88964,7.746580000000001,9.110669999999999,,,,3.3,1.7,0.6,299.6,4.4,11.5
2015,8,24,0,60.270140000000005,0.46057,7.81352,8.51971,,,,3.8,1.6,1.2,296.6,4.8,11.3
2015,8,25,1,58.67358,0.69558,7.40393,8.470460000000001,,,,3.8,3.7,-0.9,281.9,4.5,11.5
2015,8,25,2,53.68433,1.30925,11.453330000000001,13.46081,,,,5.9,4.1,0.8,281.2,4.8,11.4
2015,8,25,3,48.94454,1.96387,10.236180000000001,13.24741,,,,5.4,3.1,1.3,278.9,4.5,10.9
2015,8,25,4,45.851209999999995,1.0739299999999998,9.03991,10.68657,,,,5.3,3.3,1.0,273.4,4.6,10.5
2015,8,25,5,39.96389,0.49081,10.18024,10.93281,,,,5.7,3.1,1.6,277.4,4.2,10.1
2015,8,25,6,32.87916,1.99443,17.18238,20.240470000000002,,,,6.4,3.8,1.6,272.4,3.8,10.1
2015,8,25,7,24.596999999999998,11.04609,28.616259999999997,45.55336,,,,6.5,4.9,0.6,258.2,4.1,11.2
2015,8,25,8,39.06583,8.100589999999999,20.27919,32.69993,,,,6.0,4.9,0.1,246.6,4.1,11.8
2015,8,25,9,48.79487,5.768759999999999,14.69469,23.540010000000002,,,,5.3,4.9,-0.6,239.8,4.5,13.9
2015,8,25,10,53.8839,6.71983,12.99018,23.293770000000002,,,,7.7,4.6,2.1,233.6,5.0,15.1
2015,8,25,11,64.41122,3.6514699999999998,10.55413,16.15298,,,,5.0,1.8,2.2,230.6,5.3,15.8
2015,8,25,12,61.56735,5.24708,14.411170000000002,22.45658,,,,5.4,2.7,1.7,216.9,5.3,16.6
2015,8,25,13,50.69078,18.22617,28.441270000000003,56.38766999999999,,,,6.6,2.2,3.4,215.6,5.8,17.5
2015,8,25,14,40.5626,41.57625,24.74727,88.49663000000001,,,,6.3,3.8,1.5,198.8,4.6,16.7
2015,8,25,15,43.55615,7.36375,26.33369,37.62461,,,,5.8,2.6,2.2,201.2,3.7,16.2
2015,8,25,16,35.57335,10.00272,31.59498,46.93227,,,,9.4,4.5,3.9,184.5,3.5,16.3
2015,8,25,17,24.447329999999997,11.32205,38.928940000000004,56.28918,,,,8.7,5.7,2.0,176.9,3.2,15.2
2015,8,25,18,27.64045,5.921869999999999,33.71546,42.79553,,,,9.0,5.1,2.9,184.6,3.8,14.6
2015,8,25,19,21.60345,5.3390699999999995,33.08243,41.268879999999996,,,,9.8,5.3,3.5,178.5,4.4,14.7
2015,8,25,20,17.26281,4.3262599999999996,34.19215,40.82566,,,,9.7,8.1,0.6,197.4,4.2,15.0
2015,8,25,21,24.89636,3.0072400000000004,21.883779999999998,26.49482,,,,9.2,4.8,3.4,220.0,3.8,14.5
2015,8,25,22,41.01164,1.4113200000000001,11.47739,13.641379999999998,,,,5.6,3.5,1.1,240.1,3.1,13.6
2015,8,25,23,44.45422,1.5036200000000002,10.20319,12.50871,,,,4.4,2.0,1.4,214.0,2.8,12.7
2015,8,25,0,43.00734,2.11698,9.755180000000001,13.00118,,,,8.0,3.8,3.2,207.8,2.9,12.4
2015,8,26,1,41.24447,4.1767900000000004,11.67071,18.075039999999998,,,,4.9,1.5,2.4,215.2,4.3,12.0
2015,8,26,2,42.44189,0.8598100000000001,10.11776,11.436110000000001,,,,6.6,2.0,3.6,212.2,4.9,12.6
2015,8,26,3,38.76647,1.0134299999999998,10.374830000000001,11.92874,,,,9.4,3.3,5.1,189.7,3.9,12.9
2015,8,26,4,42.90755,0.76771,8.287339999999999,9.46448,,,,8.1,2.8,4.3,171.2,3.9,13.3
2015,8,26,5,35.82282,0.64517,8.82045,9.80969,,,,8.2,2.4,4.8,182.1,4.7,14.0
2015,8,26,6,17.66195,5.49779,30.9562,39.38602,,,,12.8,6.8,5.0,217.1,6.2,15.4
2015,8,26,7,16.71399,8.38529,33.57824,46.4355,,,,5.4,3.6,0.8,211.9,6.9,15.6
2015,8,26,8,31.83142,7.98584,29.36022,41.605,,,,5.3,3.0,1.3,220.9,6.8,16.3
2015,8,26,9,53.484759999999994,5.4051800000000005,18.5283,26.81612,,,,7.5,4.3,2.2,227.5,7.4,18.1
2015,8,26,10,63.064119999999996,2.9180599999999997,11.39898,15.873270000000002,,,,4.9,2.4,1.5,232.8,7.0,18.9
2015,8,26,11,58.274440000000006,5.65152,15.83407,24.4996,,,,2.8,1.8,0.0,233.9,7.1,19.4
2015,8,26,12,59.022830000000006,4.85324,13.607439999999999,21.04898,,,,6.2,3.9,1.3,235.4,7.2,19.8
2015,8,26,13,64.86025,3.87037,10.677489999999999,16.61198,,,,8.0,3.6,3.4,233.6,6.9,19.9
2015,8,26,14,63.8624,3.56322,12.13433,17.59787,,,,8.3,2.4,4.9,230.5,6.8,19.9
2015,8,26,15,60.66928000000001,4.08491,11.67964,17.94308,,,,5.7,4.6,0.1,230.4,7.0,19.5
2015,8,26,16,60.76906999999999,4.5766599999999995,12.306460000000001,19.3239,,,,5.3,2.5,1.8,228.8,6.4,18.9
2015,8,26,17,57.176809999999996,6.4195400000000005,17.318170000000002,27.16133,,,,6.0,1.9,3.1,229.5,5.7,18.2
2015,8,26,18,55.8796,4.05435,13.79725,20.01383,,,,6.8,3.5,2.3,228.0,4.2,16.9
2015,8,26,19,53.13551,2.67265,13.3526,17.45061,,,,5.6,2.5,2.1,215.1,3.4,15.1
2015,8,26,20,52.28734,1.8737599999999999,11.5209,14.39395,,,,6.2,3.7,1.5,212.0,4.1,14.1
2015,8,26,21,43.805620000000005,1.96543,15.61987,18.63349,,,,5.9,3.2,1.7,220.6,5.2,13.6
